,일련번호,메뉴명,새 재료정보,종류,용량,단위,새 재료정보 추출
11547,798,쇠고기와 검은콩 요리,토마토 61.5g,0,61.5,g,토마토
11548,798,쇠고기와 검은콩 요리,베이컨 4.5g,0,4.5,g,베이컨
11549,798,쇠고기와 검은콩 요리,현미 30g,0,30,g,현미
11550,798,쇠고기와 검은콩 요리,닭육수 30g,0,30,g,닭육수
11551,798,쇠고기와 검은콩 요리,물 40.5g,0,40.5,g,물
11552,798,쇠고기와 검은콩 요리,마늘다진것 0.8g,0,0.8,g,마늘다진것
11553,798,쇠고기와 검은콩 요리,월계수잎마른것 0.2g,0,0.2,g,월계수잎마른것
11554,798,쇠고기와 검은콩 요리,타임마른것 0.3g,0,0.3,g,타임마른것
11555,798,쇠고기와 검은콩 요리,후춧가루 0.2g,0,0.2,g,후춧가루
11556,798,쇠고기와 검은콩 요리,카엔페퍼 0.2g,0,0.2,g,카엔페퍼
11557,800,양송이버섯 달걀 크레페,양송이버섯 12.8g,0,12.8,g,양송이버섯
11558,800,양송이버섯 달걀 크레페,달걀 11g,0,11,g,달걀
11559,800,양송이버섯 달걀 크레페,에벤탈치즈 20g,0,20,g,에벤탈치즈
11560,800,양송이버섯 달걀 크레페,메밀가루 20g,0,20,g,메밀가루
11561,800,양송이버섯 달걀 크레페,달걀 22g,0,22,g,달걀
11562,800,양송이버섯 달걀 크레페,밀가루 20g,0,20,g,밀가루
11563,800,양송이버섯 달걀 크레페,우유 80g,0,80,g,우유
11564,800,양송이버섯 달걀 크레페,설탕 10g,2,10,g,설탕
11565,800,양송이버섯 달걀 크레페,양파 8g,0,8,g,양파
11566,800,양송이버섯 달걀 크레페,파슬리다진것 0.4g,0,0.4,g,파슬리다진것
11567,800,양송이버섯 달걀 크레페,감자 20g,0,20,g,감자
11568,800,양송이버섯 달걀 크레페,로즈마리다진것 0.2g,0,0.2,g,로즈마리다진것
11569,800,양송이버섯 달걀 크레페,마늘다진것 1.2g,0,1.2,g,마늘다진것
11570,800,양송이버섯 달걀 크레페,식용유 1g,0,1,g,식용유
11571,1068,파인애플떡갈비,소고기(갈빗살,0,0,,소고기
11572,1068,파인애플떡갈비,파인애플(45g),0,45,g,파인애플
11573,1068,파인애플떡갈비,양파(8g),0,8,g,양파
11574,1068,파인애플떡갈비,표고버섯(7g),0,7,g,표고버섯
11575,1068,파인애플떡갈비,전분(10g),0,10,g,전분
11576,1068,파인애플떡갈비,파(5g),0,5,g,파
11577,1068,파인애플떡갈비,마늘(2g),0,2,g,마늘
11578,1068,파인애플떡갈비,진간장(3g),2,3,g,진간장
11579,1068,파인애플떡갈비,설탕(1g),2,1,g,설탕
11580,1068,파인애플떡갈비,참기름(1.5g),2,1.5,g,참기름
11581,1068,파인애플떡갈비,후춧가루(0.2g),0,0.2,g,후춧가루
11582,1069,건강가지말이+참깨마요소스,가지(200g),0,200,g,가지
11583,1069,건강가지말이+참깨마요소스,단호박(30g),0,30,g,단호박
11584,1069,건강가지말이+참깨마요소스,삼색파프리카(30g),0,30,g,삼색파프리카
11585,1069,건강가지말이+참깨마요소스,당근(30g),0,30,g,당근
11586,1069,건강가지말이+참깨마요소스,사과(30g),0,30,g,사과
11587,1069,건강가지말이+참깨마요소스,배(30g),0,30,g,배
11588,1069,건강가지말이+참깨마요소스,무순(10g),0,10,g,무순
11589,1069,건강가지말이+참깨마요소스,청양고추(20g),2,20,g,청양고추
11590,1069,건강가지말이+참깨마요소스,마요네즈(30g),0,30,g,마요네즈
11591,1069,건강가지말이+참깨마요소스,참깨(40g),0,40,g,참깨
11592,1069,건강가지말이+참깨마요소스,꿀(20g),2,20,g,꿀
11593,1070,순창 고추장 두부강정,소고기(불고기용,0,0,,소고기
11594,1070,순창 고추장 두부강정,두부(400g),0,400,g,두부
11595,1070,순창 고추장 두부강정,새송이버섯(40g),0,40,g,새송이버섯
11596,1070,순창 고추장 두부강정,당근(30g),0,30,g,당근
11597,1070,순창 고추장 두부강정,양파(10g),0,10,g,양파
11598,1070,순창 고추장 두부강정,마늘(15g),0,15,g,마늘
11599,1070,순창 고추장 두부강정,생강가루(5g),0,5,g,생강가루
11600,1070,순창 고추장 두부강정,고추장(50g),2,50,g,고추장
11601,1070,순창 고추장 두부강정,튀김가루(200g),0,200,g,튀김가루
11602,1070,순창 고추장 두부강정,전분(20g),0,20,g,전분
11603,1070,순창 고추장 두부강정,맥주(200ml),0,0,,맥주
11604,1070,순창 고추장 두부강정,소금(1g),2,1,g,소금
11605,1070,순창 고추장 두부강정,간장(15g),2,15,g,간장
11606,1070,순창 고추장 두부강정,꿀(15g),2,15,g,꿀
11607,1070,순창 고추장 두부강정,케첩(45g),0,45,g,케첩
11608,1070,순창 고추장 두부강정,올리고당(15g),0,15,g,올리고당
11609,1071,곤약 백김치 말이,오징어(30g),0,30,g,오징어
11610,1071,곤약 백김치 말이,곤약(100g),0,100,g,곤약
11611,1071,곤약 백김치 말이,백김치(50g),0,50,g,백김치
11612,1071,곤약 백김치 말이,삼색파프리카(20g),0,20,g,삼색파프리카
11613,1071,곤약 백김치 말이,부추(10g),0,10,g,부추
11614,1071,곤약 백김치 말이,청주(15g),2,15,g,청주
11615,1071,곤약 백김치 말이,통후추(5알),2,0,,통후추
11616,1071,곤약 백김치 말이,월계수잎(1장),0,0,,월계수잎
11617,1072,묵은지비프롤,소고기(불고기용,0,0,,소고기
11618,1072,묵은지비프롤,묵은지(100g),0,100,g,묵은지
11619,1072,묵은지비프롤,팽이버섯(20g),0,20,g,팽이버섯
11620,1072,묵은지비프롤,아스파라거스(10g),0,10,g,아스파라거스
11621,1072,묵은지비프롤,삼색파프리카(20g),0,20,g,삼색파프리카
11622,1072,묵은지비프롤,참나물(10g),0,10,g,참나물
11623,1072,묵은지비프롤,달걀(1개),0,0,,달걀
11624,1072,묵은지비프롤,전분(20g),0,20,g,전분
11625,1072,묵은지비프롤,올리브오일(50g),0,50,g,올리브오일
11626,1072,묵은지비프롤,매실액(30g),0,30,g,매실액
11627,1072,묵은지비프롤,레몬즙(30g),2,30,g,레몬즙
11628,1072,묵은지비프롤,소금(1g),2,1,g,소금
11629,1072,묵은지비프롤,후춧가루(0.5g),0,0.5,g,후춧가루
11630,1073,바나나를 감싼 일본식 달걀말이,달걀(3개),0,0,,달걀
11631,1073,바나나를 감싼 일본식 달걀말이,바나나(1개),0,0,,바나나
11632,1073,바나나를 감싼 일본식 달걀말이,전분(5g),0,5,g,전분
11633,1073,바나나를 감싼 일본식 달걀말이,소금(0.2g),2,0.2,g,소금
11634,1074,그린커리,닭고기(가슴살,0,0,,닭고기
11635,1074,그린커리,페이스트(50g),0,50,g,페이스트
11636,1074,그린커리,코코넛밀크(40g),0,40,g,코코넛밀크
11637,1074,그린커리,당근(30g),0,30,g,당근
11638,1074,그린커리,가지(50g),0,50,g,가지
11639,1074,그린커리,양송이버섯(20g),0,20,g,양송이버섯
11640,1074,그린커리,레몬그라스(10g),0,10,g,레몬그라스
11641,1074,그린커리,마늘(5g),0,5,g,마늘
11642,1075,현미 고구마 아란치니,고구마(100g),0,100,g,고구마
11643,1075,현미 고구마 아란치니,현미밥(210g),0,210,g,현미밥
11644,1075,현미 고구마 아란치니,새송이버섯(25g),0,25,g,새송이버섯
11645,1075,현미 고구마 아란치니,당근(25g),0,25,g,당근
11646,1075,현미 고구마 아란치니,양파(25g),0,25,g,양파
11647,1075,현미 고구마 아란치니,달걀(1개),0,0,,달걀
11648,1075,현미 고구마 아란치니,파슬리(3g),0,3,g,파슬리
11649,1075,현미 고구마 아란치니,빵가루(200g),0,200,g,빵가루
11650,1075,현미 고구마 아란치니,밀가루(100g),0,100,g,밀가루
11651,1075,현미 고구마 아란치니,소금(2g),2,2,g,소금
11652,1075,현미 고구마 아란치니,후춧가루(1g),0,1,g,후춧가루
11653,1075,현미 고구마 아란치니,식용유(500g),0,500,g,식용유
11654,1076,유자 치킨 꿔바로우,닭고기(가슴살,0,0,,닭고기
11655,1076,유자 치킨 꿔바로우,생강(5g),0,5,g,생강
11656,1076,유자 치킨 꿔바로우,녹말(50g),0,50,g,녹말
11657,1076,유자 치킨 꿔바로우,찹쌀가루(50g),0,50,g,찹쌀가루
11658,1076,유자 치킨 꿔바로우,유자청(10g),2,10,g,유자청
11659,1076,유자 치킨 꿔바로우,전분(5g),0,5,g,전분
11660,1076,유자 치킨 꿔바로우,꿀(10g),2,10,g,꿀
11661,1076,유자 치킨 꿔바로우,소금(1g),2,1,g,소금
11662,1076,유자 치킨 꿔바로우,후춧가루(1g),0,1,g,후춧가루
11663,1076,유자 치킨 꿔바로우,식초(45g),2,45,g,식초
11664,1076,유자 치킨 꿔바로우,식용유(10g),0,10,g,식용유
11665,1076,유자 치킨 꿔바로우,물(45g),0,45,g,물
11666,1077,펌킨크로켓,단호박(80g),0,80,g,단호박
11667,1077,펌킨크로켓,양파(20g),0,20,g,양파
11668,1077,펌킨크로켓,당근(10g),0,10,g,당근
11669,1077,펌킨크로켓,참나물(10g),0,10,g,참나물
11670,1077,펌킨크로켓,달걀(1개),0,0,,달걀
11671,1077,펌킨크로켓,모짜렐라치즈(10g),0,10,g,모짜렐라치즈
11672,1077,펌킨크로켓,빵가루(500g),0,500,g,빵가루
11673,1077,펌킨크로켓,식용유(500g),0,500,g,식용유
11674,1077,펌킨크로켓,소금(1g),2,1,g,소금
11675,1077,펌킨크로켓,후춧가루(0.5g),0,0.5,g,후춧가루
11676,1078,이태리튀밥,쌀(100g),0,100,g,쌀
11677,1078,이태리튀밥,방울토마토(2개),0,0,,방울토마토
11678,1078,이태리튀밥,바질(3g),0,3,g,바질
11679,1078,이태리튀밥,옥수수(20g),0,20,g,옥수수
11680,1078,이태리튀밥,달걀(1개),0,0,,달걀
11681,1078,이태리튀밥,빵가루(30g),0,30,g,빵가루
11682,1078,이태리튀밥,파마산치즈가루(20g),0,20,g,파마산치즈가루
11683,1078,이태리튀밥,생모짜렐라치즈(20g),0,20,g,생모짜렐라치즈
11684,1078,이태리튀밥,버터(4g),0,4,g,버터
11685,1078,이태리튀밥,올리브오일(3g),0,3,g,올리브오일
11686,1078,이태리튀밥,소금(2g),2,2,g,소금
11687,1079,현미 입은 미트볼,소고기(100g),0,100,g,소고기
11688,1079,현미 입은 미트볼,돼지고기(100g),0,100,g,돼지고기
11689,1079,현미 입은 미트볼,대추(4알),0,0,,대추
11690,1079,현미 입은 미트볼,배(1개),0,0,,배
11691,1079,현미 입은 미트볼,현미튀밥(30g),0,30,g,현미튀밥
11692,1079,현미 입은 미트볼,밀가루(20g),0,20,g,밀가루
11693,1079,현미 입은 미트볼,양파(60g),0,60,g,양파
11694,1079,현미 입은 미트볼,마늘(30g),0,30,g,마늘
11695,1079,현미 입은 미트볼,쪽파(30g),0,30,g,쪽파
11696,1079,현미 입은 미트볼,생강(5g),0,5,g,생강
11697,1079,현미 입은 미트볼,간장(30g),2,30,g,간장
11698,1079,현미 입은 미트볼,소금(0.5g),2,0.5,g,소금
11699,1079,현미 입은 미트볼,후춧가루(0.2g),0,0.2,g,후춧가루
11700,1079,현미 입은 미트볼,참기름(3g),2,3,g,참기름
11701,1079,현미 입은 미트볼,참깨(3g),0,3,g,참깨
11702,1080,시금치 볶음 쌀국수,새우(100g),0,100,g,새우
11703,1080,시금치 볶음 쌀국수,쌀국수(150g),0,150,g,쌀국수
11704,1080,시금치 볶음 쌀국수,시금치(40g),0,40,g,시금치
11705,1080,시금치 볶음 쌀국수,달걀(1개),0,0,,달걀
11706,1080,시금치 볶음 쌀국수,메추리알(20g),0,20,g,메추리알
11707,1080,시금치 볶음 쌀국수,마늘(20g),0,20,g,마늘
11708,1080,시금치 볶음 쌀국수,굴소스(20g),0,20,g,굴소스
11709,1080,시금치 볶음 쌀국수,식초(30g),2,30,g,식초
11710,1080,시금치 볶음 쌀국수,땅콩(3g),0,3,g,땅콩
11711,1080,시금치 볶음 쌀국수,전분(10g),0,10,g,전분
11712,1080,시금치 볶음 쌀국수,청주(5g),2,5,g,청주
11713,1080,시금치 볶음 쌀국수,고추기름(15g),0,15,g,고추기름
11714,1080,시금치 볶음 쌀국수,소금(0.5g),2,0.5,g,소금
11715,1080,시금치 볶음 쌀국수,후춧가루(3g),0,3,g,후춧가루
11716,1080,시금치 볶음 쌀국수,올리브오일(15g),0,15,g,올리브오일
11717,1081,새우채소꼬치구이,새우(60g),0,60,g,새우
11718,1081,새우채소꼬치구이,단호박(60g),0,60,g,단호박
11719,1081,새우채소꼬치구이,양배추(40g),0,40,g,양배추
11720,1081,새우채소꼬치구이,방울토마토(35g),0,35,g,방울토마토
11721,1081,새우채소꼬치구이,대파(20g),0,20,g,대파
11722,1081,새우채소꼬치구이,후추(0.5g),2,0.5,g,후추
11723,1082,영유아를 위한 고소한 닭꼬치,닭고기(가슴살,0,0,,닭고기
11724,1082,영유아를 위한 고소한 닭꼬치,우유(10g),0,10,g,우유
11725,1082,영유아를 위한 고소한 닭꼬치,아몬드슬라이스(10g),0,10,g,아몬드슬라이스
11726,1082,영유아를 위한 고소한 닭꼬치,참깨(2g),0,2,g,참깨
11727,1082,영유아를 위한 고소한 닭꼬치,흑임자(1g),0,1,g,흑임자
11728,1082,영유아를 위한 고소한 닭꼬치,소금(0.1g),2,0.1,g,소금
11729,1082,영유아를 위한 고소한 닭꼬치,후춧가루(0.1g),0,0.1,g,후춧가루
11730,1083,얌얌 맛있게타,바게트(1/4개),0,0,,바게트
11731,1083,얌얌 맛있게타,새송이버섯(15g),0,15,g,새송이버섯
11732,1083,얌얌 맛있게타,표고버섯(10g),0,10,g,표고버섯
11733,1083,얌얌 맛있게타,방울토마토(2개),0,0,,방울토마토
11734,1083,얌얌 맛있게타,바질(10g),0,10,g,바질
11735,1083,얌얌 맛있게타,생모짜렐라치즈(15g),0,15,g,생모짜렐라치즈
11736,1083,얌얌 맛있게타,마늘(2.5g),0,2.5,g,마늘
11737,1083,얌얌 맛있게타,올리브오일(10g),0,10,g,올리브오일
11738,1083,얌얌 맛있게타,소금(0.2g),2,0.2,g,소금
11739,1084,오! 푸룻한 뿌리채소,우엉(25g),0,25,g,우엉
11740,1084,오! 푸룻한 뿌리채소,연근(50g),0,50,g,연근
11741,1084,오! 푸룻한 뿌리채소,오렌지(100g),0,100,g,오렌지
11742,1084,오! 푸룻한 뿌리채소,요거트(50g),0,50,g,요거트
11743,1084,오! 푸룻한 뿌리채소,크랜베리(10g),0,10,g,크랜베리
11744,1084,오! 푸룻한 뿌리채소,땅콩(5g),0,5,g,땅콩
11745,1084,오! 푸룻한 뿌리채소,호두(3g),0,3,g,호두
11746,1084,오! 푸룻한 뿌리채소,레디쉬(5g),0,5,g,레디쉬
11747,1084,오! 푸룻한 뿌리채소,식초(3g),2,3,g,식초
11748,1084,오! 푸룻한 뿌리채소,머스터드(3g),0,3,g,머스터드
11749,1084,오! 푸룻한 뿌리채소,얼음(200g),0,200,g,얼음
11750,801,채소 팬케익,당근갈은것 40g,0,40,g,당근갈은것
11751,801,채소 팬케익,돼지호박갈은것 20g,0,20,g,돼지호박갈은것
11752,801,채소 팬케익,셀러리다진것 10g,0,10,g,셀러리다진것
11753,801,채소 팬케익,양파다진것 10g,0,10,g,양파다진것
11754,801,채소 팬케익,중력분 32g,0,32,g,중력분
11755,801,채소 팬케익,후춧가루 0.21g,0,0.21,g,후춧가루
11756,801,채소 팬케익,저나트륨 베이킹 파우더 0.5g,0,0.5,g,저나트륨베이킹파우더
11757,801,채소 팬케익,머스터드 파우더 0.5g,0,0.5,g,머스터드파우더
11758,801,채소 팬케익,식용유 2g,0,2,g,식용유
11759,801,채소 팬케익,달걀 55g,0,55,g,달걀
11760,801,채소 팬케익,저지방우유 100g,0,100,g,저지방우유
11761,801,채소 팬케익,메이플시럽 3g,0,3,g,메이플시럽
11762,802,누룽지과자,밥 20g,0,20,g,밥
11763,802,누룽지과자,달걀흰자 20g,0,20,g,달걀흰자
11764,802,누룽지과자,밀가루 8g,0,8,g,밀가루
11765,802,누룽지과자,식용유 2g,0,2,g,식용유
11766,802,누룽지과자,땅콩 10g,0,10,g,땅콩
11767,802,누룽지과자,건포도 10g,0,10,g,건포도
11768,802,누룽지과자,호두 12g,0,12,g,호두
11769,802,누룽지과자,딸기잼 40g,0,40,g,딸기잼
11770,803,단호박 경단,단호박 18g,0,18,g,단호박
11771,803,단호박 경단,찹쌀가루 18g,0,18,g,찹쌀가루
11772,803,단호박 경단,카스텔라 18g,0,18,g,카스텔라
11773,803,단호박 경단,소금 0.2g,2,0.2,g,소금
11774,803,단호박 경단,건포도 2g,0,2,g,건포도
11775,803,단호박 경단,호박씨 0.8g,0,0.8,g,호박씨
11776,803,단호박 경단,잣 2g,0,2,g,잣
11777,803,단호박 경단,물 10g,0,10,g,물
11778,804,모듬탕수,표고버섯마른것 20g,0,20,g,표고버섯마른것
11779,804,모듬탕수,연근 20g,0,20,g,연근
11780,804,모듬탕수,주황파프리카 20g,0,20,g,주황파프리카
11781,804,모듬탕수,노랑파프리카 20g,0,20,g,노랑파프리카
11782,804,모듬탕수,브로컬리 20g,0,20,g,브로컬리
11783,804,모듬탕수,식용유 10g,0,10,g,식용유
11784,804,모듬탕수,소스소개,0,0,,소스소개
11785,804,모듬탕수,탕수소스,0,0,,탕수소스
11786,804,모듬탕수,감자녹말가루 7g,0,7,g,감자녹말가루
11787,804,모듬탕수,레드와인 5g,0,5,g,레드와인
11788,804,모듬탕수,간장 2g,2,2,g,간장
11789,804,모듬탕수,식초 1g,2,1,g,식초
11790,804,모듬탕수,설탕 1g,2,1,g,설탕
11791,805,새싹 비빔밥,밥 100g,0,100,g,밥
11792,805,새싹 비빔밥,각종 새싹 20g,0,20,g,각종새싹
11793,805,새싹 비빔밥,무순 2g,0,2,g,무순
11794,805,새싹 비빔밥,샐러리 5g,0,5,g,샐러리
11795,805,새싹 비빔밥,쑥갓 5g,0,5,g,쑥갓
11796,805,새싹 비빔밥,래디쉬 15g,0,15,g,래디쉬
11797,805,새싹 비빔밥,소스소개,0,0,,소스소개
11798,805,새싹 비빔밥,저나트륨 볶음고추장(5인분),2,0,,저나트륨볶음고추장
11799,805,새싹 비빔밥,고추장 7.5g,2,7.5,g,고추장
11800,805,새싹 비빔밥,물 15g,0,15,g,물
11801,805,새싹 비빔밥,사과 50g,0,50,g,사과
11802,805,새싹 비빔밥,설탕 2.5g,2,2.5,g,설탕
11803,805,새싹 비빔밥,참기름 2g,2,2,g,참기름
11804,805,새싹 비빔밥,쇠고기다진것 20g  고기양념(5인분),0,20,g,쇠고기다진것
11805,805,새싹 비빔밥,파다진것 2.5g,0,2.5,g,파다진것
11806,805,새싹 비빔밥,마늘다진것 1.3g,0,1.3,g,마늘다진것
11807,805,새싹 비빔밥,깨소금 1.3g,2,1.3,g,깨소금
11808,805,새싹 비빔밥,참기름 2g,2,2,g,참기름
11809,805,새싹 비빔밥,후춧가루 2g,0,2,g,후춧가루
11810,807,가지볶음,가지 70g,0,70,g,가지
11811,807,가지볶음,생강 0.5g,0,0.5,g,생강
11812,807,가지볶음,고추장 2g,2,2,g,고추장
11813,807,가지볶음,물엿 2g,0,2,g,물엿
11814,807,가지볶음,통깨 0.5g,0,0.5,g,통깨
11815,807,가지볶음,들기름 2g,2,2,g,들기름
11816,808,감자냉채,감자 40g,0,40,g,감자
11817,808,감자냉채,래디쉬 5g,0,5,g,래디쉬
11818,808,감자냉채,오이 10g,0,10,g,오이
11819,808,감자냉채,소스소개 단촛물,0,0,,소스소개단촛물
11820,808,감자냉채,물60g,0,60,g,물
11821,808,감자냉채,식초 1.5g,2,1.5,g,식초
11822,808,감자냉채,설탕 1.5g,2,1.5,g,설탕
11823,808,감자냉채,파인애플주스 1.5g,0,1.5,g,파인애플주스
11824,808,감자냉채,소금 0.3g 겨자초장,2,0.3,g,소금
11825,808,감자냉채,겨자가루 1.5g,0,1.5,g,겨자가루
11826,808,감자냉채,물미지근한것 1g,0,1,g,물미지근한것
11827,808,감자냉채,설탕 2g,2,2,g,설탕
11828,808,감자냉채,식초 3g,2,3,g,식초
11829,808,감자냉채,소금 0.03g,2,0.03,g,소금
11830,808,감자냉채,파인애플주스 1.6g,0,1.6,g,파인애플주스
11831,809,고추잡채,돼지고기 30g,0,30,g,돼지고기
11832,809,고추잡채,청피망 30g,2,30,g,청피망
11833,809,고추잡채,죽순통조림 6g,0,6,g,죽순통조림
11834,809,고추잡채,홍고추 1.4g,0,1.4,g,홍고추
11835,809,고추잡채,표고버섯 7g,0,7,g,표고버섯
11836,809,고추잡채,소금 0.4g,2,0.4,g,소금
11837,809,고추잡채,참기름 1g,2,1,g,참기름
11838,809,고추잡채,식용유 5g,0,5,g,식용유
11839,809,고추잡채,소스소개,0,0,,소스소개
11840,809,고추잡채,고기 밑간 양념,0,0,,고기밑간양념
11841,809,고추잡채,후춧가루 0.1g,0,0.1,g,후춧가루
11842,809,고추잡채,정종 1g,0,1,g,정종
